store,brand,week,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,deal,feat,sales
1,1,240,4.04,3.39,2.19,2.24,2.35,3.7,4.24,1.61,4.02,2.84,1.76,0,0,136.8
1,1,241,4.08,1.39,3.04,3.17,4.29,3.95,1.77,4.19,4.92,3.68,2.6,1,1,178.7
1,1,242,1.59,4.12,2.4,1.14,3.38,2.24,1.87,2.1,3.98,4.91,3.63,0,1,158.7
1,1,243,4.02,4.92,2.14,4.52,1.45,3.35,2.94,3.09,4.97,3.19,4.27,0,0,132.5
1,1,244,3.46,1.32,3.6,4.18,2.64,1.08,4.9,1.05,2.8,2.96,1.18,0,1,164.3
1,1,245,4.32,1.76,4.71,4.62,2.72,2.4,2.9,3.52,1.63,4.04,2.79,0,0,183.2
1,1,246,4.93,4.3,3.06,1.45,1.56,2.73,3.97,3.51,2.33,4.83,4.59,0,0,190.7
1,1,247,2.68,3.07,2.35,4.52,4.19,4.89,4.86,4.4,2.38,2.43,2.27,0,1,182.4
1,1,248,3.58,3.63,4.02,3.3,4.07,3.65,1.45,1.46,3.2,4.75,4.05,1,0,196.0
1,1,249,3.79,1.03,2.16,3.12,3.09,3.72,4.44,1.15,3.47,4.84,2.09,0,0,136.8
1,1,250,3.86,4.79,3.93,2.87,4.39,1.34,4.29,1.3,2.45,2.66,3.9,0,1,157.7
1,1,251,3.74,4.27,1.78,1.27,1.48,2.65,3.58,1.22,3.82,1.18,4.24,1,0,110.3
1,1,252,1.37,2.87,2.78,2.27,1.69,1.65,3.73,2.24,4.57,3.9,2.19,0,1,136.0
1,1,253,4.53,4.8,2.98,4.97,1.5,3.82,3.45,2.64,4.97,4.4,4.08,0,0,124.6
1,1,254,3.47,1.88,2.03,2.2,4.96,4.73,1.4,4.61,1.06,2.76,2.2,1,0,197.8
1,1,255,1.79,3.25,3.77,4.43,2.67,1.7,2.55,2.59,1.84,3.18,3.21,0,0,175.4
1,1,256,4.34,1.23,3.33,2.69,2.98,1.31,4.6,1.8,4.28,1.4,3.29,0,0,181.8
1,1,257,2.67,4.13,4.37,3.52,3.25,4.33,2.18,1.67,4.37,1.83,1.82,1,0,126.2
1,1,258,3.54,3.52,2.04,4.53,4.65,1.63,3.67,3.08,2.03,1.45,1.27,1,0,177.5
1,1,259,3.08,4.77,1.75,3.08,4.44,4.85,3.67,4.8,1.86,3.01,4.54,1,1,168.4
1,1,260,4.62,3.84,4.53,2.64,1.72,2.72,1.74,4.43,1.92,2.99,2.24,0,0,104.1
1,1,261,3.55,2.08,2.77,2.03,2.8,3.34,4.18,4.94,2.39,1.56,4.64,0,0,177.0
1,1,262,1.57,2.05,4.74,2.8,1.55,2.57,3.32,1.18,1.99,3.63,1.78,0,0,116.4
1,1,263,4.13,4.52,2.08,3.84,4.82,1.68,1.95,3.22,1.13,1.37,1.34,1,1,108.9
1,1,264,2.5,2.36,4.43,4.09,3.69,4.4,3.07,1.38,2.57,4.38,3.79,0,0,169.7
1,1,265,2.35,2.89,4.26,3.37,4.25,2.28,3.1,1.08,3.43,2.35,4.77,1,0,195.5
1,1,266,3.03,2.85,4.05,4.54,3.15,3.29,1.18,1.47,3.72,3.42,2.44,1,0,181.4
1,1,267,1.73,4.23,3.78,1.26,4.98,1.83,3.34,2.59,3.44,1.9,3.61,0,0,189.4
1,1,268,2.03,2.98,4.98,4.39,1.43,2.73,3.67,2.77,3.11,4.43,2.74,0,0,136.2
1,1,269,2.32,3.99,3.03,2.74,4.84,1.97,1.5,3.97,4.66,4.27,2.18,0,0,162.1
1,1,270,2.85,1.41,1.55,2.31,2.97,3.57,4.98,4.88,3.39,3.85,4.46,1,1,165.7
1,1,271,3.46,3.94,4.21,1.32,4.25,2.41,2.65,1.11,1.63,2.67,4.76,0,1,190.2
1,1,272,1.02,3.7,3.3,3.63,3.96,4.98,3.25,4.83,3.55,4.12,3.66,1,1,108.6
1,1,273,3.02,3.7,3.29,3.09,2.87,2.12,4.29,1.76,2.27,2.61,2.0,1,0,189.9
1,1,274,2.79,1.64,2.14,4.89,4.24,2.21,2.49,3.78,1.31,2.41,1.15,1,1,122.6
1,1,275,1.74,2.99,3.7,3.32,2.84,3.46,3.5,4.83,2.34,1.55,1.47,0,1,190.8
1,1,276,4.13,1.6,2.7,2.07,4.99,2.42,1.43,3.64,1.38,4.24,2.43,0,0,105.8
1,1,277,3.7,1.89,2.48,2.74,2.13,4.59,3.84,3.43,3.57,4.91,2.05,1,1,185.7
1,1,278,2.57,2.13,3.6,3.48,1.76,1.37,2.4,4.87,4.95,1.97,1.99,0,0,102.6
1,1,279,1.77,4.06,3.89,4.01,4.67,3.87,4.56,2.29,2.65,3.87,4.83,1,1,171.1
1,1,280,2.26,2.54,4.64,2.26,4.84,4.84,3.47,1.53,3.83,2.98,3.54,1,1,173.8
1,1,281,2.99,1.77,2.3,2.76,1.88,3.73,1.03,2.47,4.52,1.31,3.56,0,1,152.7
1,1,282,2.57,4.15,4.5,4.1,4.19,2.31,2.29,3.1,2.67,1.11,3.87,0,1,137.5
1,1,283,3.42,1.19,1.12,1.5,4.68,3.29,2.16,4.37,2.81,4.6,1.47,1,1,105.8
1,1,284,4.43,1.21,1.96,1.56,4.66,1.8,3.57,3.11,4.82,2.24,4.12,0,0,160.8
1,1,285,2.42,1.51,2.69,4.13,3.26,3.33,3.76,1.29,2.45,4.73,3.19,1,0,197.0
1,1,286,1.32,4.54,1.71,2.46,1.1,4.57,4.81,1.09,4.69,4.96,3.36,0,1,142.9
1,1,287,2.54,4.56,1.03,1.88,4.36,1.13,4.17,4.49,1.14,2.49,4.89,1,1,196.3
1,1,288,4.23,3.44,3.52,4.04,3.81,2.11,3.77,1.31,1.26,1.19,1.53,1,0,168.6
1,1,289,4.22,3.73,4.43,3.8,2.35,3.11,1.55,1.02,4.62,2.67,1.32,0,0,143.4
1,1,290,4.4,3.2,1.2,1.06,3.26,1.47,1.42,3.97,4.86,2.87,3.22,0,0,167.6
1,1,291,4.38,1.17,4.04,3.49,1.65,1.51,2.62,3.26,2.84,1.75,2.31,1,1,170.6
1,1,292,1.13,4.33,2.59,1.48,1.35,2.91,4.68,1.49,4.94,4.76,2.17,1,1,157.5
1,1,293,3.65,3.14,4.83,3.35,4.37,1.53,3.22,2.0,2.98,2.2,4.03,1,0,187.5
1,1,294,3.12,3.56,4.55,2.17,1.15,3.57,4.06,3.5,1.76,2.63,4.23,1,1,179.7
1,1,295,1.56,4.9,3.86,1.62,1.92,3.89,2.4,4.16,3.61,4.35,3.57,1,1,155.9
1,1,296,2.49,4.96,2.1,2.24,1.42,4.11,4.97,2.4,4.0,2.23,2.32,0,0,175.0
1,1,297,3.12,3.82,4.56,4.91,2.15,1.03,1.42,1.31,3.3,3.48,2.1,1,1,131.1
1,1,298,4.75,1.52,3.51,1.21,4.59,2.19,4.67,2.87,2.25,1.66,2.15,0,0,174.4
1,1,299,4.96,3.97,1.48,3.18,2.11,2.54,2.23,3.96,3.02,3.95,2.74,0,1,122.2
1,1,300,1.04,1.12,3.12,3.52,4.05,4.5,1.66,2.5,2.34,1.64,1.91,1,0,120.2
1,1,301,3.09,1.84,3.05,2.25,4.22,1.11,1.28,2.81,4.49,2.77,2.21,1,0,109.0
1,1,302,2.58,1.25,3.59,4.26,1.11,3.74,4.18,4.36,1.38,4.32,1.57,1,0,144.6
1,1,303,3.52,1.42,4.41,3.44,2.22,2.25,4.56,4.98,3.1,1.28,4.57,0,1,110.5
1,1,304,1.6,3.02,4.32,3.47,1.05,4.84,2.02,4.61,2.26,3.55,3.36,1,0,191.1
1,1,305,3.36,3.52,4.5,4.35,1.97,2.29,2.49,3.55,2.56,2.97,4.64,1,1,175.0
1,1,306,2.01,4.47,4.27,3.19,2.33,2.06,4.04,2.86,3.12,3.38,4.74,1,0,159.7
1,1,307,1.03,4.83,3.77,4.64,2.63,1.86,3.09,4.6,4.89,1.08,2.82,0,1,197.1
1,1,308,3.65,1.91,4.86,1.71,1.27,2.72,1.47,1.24,4.28,3.47,4.48,1,0,173.1
1,1,309,4.58,1.08,3.94,1.9,2.28,2.33,3.16,2.49,1.58,2.13,3.87,1,0,196.8
1,1,310,1.69,2.79,1.05,3.42,1.33,3.57,4.23,2.71,2.49,2.54,4.26,0,0,191.5
1,1,311,3.59,4.91,4.34,2.02,2.34,2.49,1.76,3.51,4.77,3.82,4.5,0,1,158.0
1,1,312,4.54,3.68,1.98,2.18,2.49,2.62,3.46,4.72,4.63,2.95,3.51,0,0,172.9
1,1,313,4.28,3.99,3.72,4.72,1.6,1.36,4.01,3.33,4.14,1.3,3.79,1,1,165.3
1,1,314,4.24,1.96,4.4,3.78,1.86,1.38,3.73,4.64,1.25,2.39,4.39,0,1,135.8
1,1,315,2.15,2.41,4.78,4.35,4.11,4.46,3.88,1.15,1.74,4.53,4.88,1,0,153.7
1,1,316,4.77,1.3,1.81,1.59,3.52,2.76,2.39,4.23,2.19,4.73,4.25,0,1,197.2
1,1,317,3.83,4.35,1.36,3.54,1.36,4.01,4.53,1.57,4.95,4.64,1.61,1,0,162.7
1,1,318,2.68,1.74,3.0,3.18,1.72,3.92,4.52,2.17,3.34,3.03,4.83,1,1,157.4
1,1,319,4.98,4.15,4.55,2.43,3.91,3.61,4.24,1.32,3.84,1.04,3.6,0,1,159.5
1,1,320,3.13,2.09,1.35,3.87,3.44,3.08,2.67,4.89,2.52,1.11,1.97,0,1,100.1
1,1,321,2.43,3.87,1.79,2.31,1.18,1.94,2.27,4.47,3.89,1.86,4.24,0,1,171.4
1,1,322,2.02,1.16,1.41,3.37,2.37,2.99,4.8,3.26,1.97,3.97,1.79,1,1,178.7
1,1,323,2.61,3.02,1.75,3.41,2.3,4.02,2.86,3.5,4.73,3.55,2.78,1,0,127.1
1,1,324,1.07,3.24,2.77,2.71,3.81,4.12,1.99,3.41,3.95,2.03,1.61,0,0,180.5
1,1,325,2.44,4.32,1.01,4.96,4.34,4.16,1.3,3.83,1.76,2.69,4.04,0,0,156.4
1,1,326,3.7,1.85,4.03,1.14,1.87,4.9,1.89,1.86,4.63,3.7,1.26,1,1,196.2
1,1,327,3.98,4.06,3.73,4.69,3.47,4.72,1.05,3.04,4.26,2.67,3.57,0,1,181.6
1,1,328,2.81,2.96,2.67,2.61,2.37,1.62,3.57,2.24,1.13,2.16,3.08,1,0,147.6
1,1,329,1.66,3.45,2.87,3.43,4.64,4.29,4.06,4.81,3.91,3.66,3.59,1,1,172.0
1,1,330,3.42,1.64,3.33,2.59,3.58,1.65,3.24,4.96,3.43,2.93,4.29,1,1,148.1
1,1,331,1.03,3.94,1.49,2.65,4.9,1.74,3.43,4.58,2.0,4.22,3.65,0,0,182.5
1,1,332,3.93,3.78,2.28,2.31,3.78,4.91,3.8,2.42,4.03,4.26,1.87,1,1,178.1
1,1,333,3.23,4.32,2.04,2.49,3.87,1.01,2.95,4.47,1.5,3.87,3.53,0,1,136.0
1,1,334,3.28,1.55,3.51,2.81,4.51,3.72,3.2,3.95,4.4,4.28,1.02,1,0,119.9
1,1,335,3.53,3.04,4.99,4.16,2.04,1.17,2.28,2.42,3.34,3.75,3.71,0,0,114.9
1,1,336,1.43,2.21,4.99,2.57,2.49,2.75,3.25,3.92,1.15,4.89,3.03,1,0,177.8
1,1,337,1.01,2.32,4.74,1.17,4.64,3.03,1.65,4.06,4.45,3.39,2.14,0,1,102.6
1,1,338,1.46,1.0,2.64,2.45,1.28,3.71,1.36,4.03,1.97,2.45,2.61,1,1,130.7
1,1,339,2.29,3.68,1.94,3.68,2.92,4.59,1.11,3.45,2.4,1.5,3.42,0,1,156.7
1,1,340,1.99,4.32,3.5,4.18,2.4,2.76,3.77,2.52,3.23,1.92,2.73,1,0,134.0
1,1,341,3.1,4.93,1.51,2.9,4.53,2.56,1.13,2.93,2.5,3.54,3.91,1,1,185.0
1,1,342,4.79,1.74,3.99,4.95,1.43,2.4,2.53,4.33,3.54,3.33,2.47,1,0,129.3
1,1,343,4.72,4.1,4.95,1.92,3.08,4.53,1.22,4.66,2.74,3.35,2.23,1,0,158.7
1,1,344,4.35,2.63,3.16,1.07,2.73,3.94,3.48,2.89,2.8,4.24,1.92,1,1,148.5
1,1,345,3.96,2.95,2.08,2.53,1.43,3.57,3.31,1.69,1.02,3.59,4.08,1,1,118.1
1,1,346,1.96,2.44,4.72,1.49,4.95,4.8,1.99,1.37,1.29,2.13,3.63,0,1,142.2
1,1,347,1.05,1.55,2.24,3.67,2.38,3.41,2.6,2.53,2.54,3.82,4.06,0,1,112.5
1,1,348,3.8,2.91,1.18,2.69,4.41,4.09,4.59,1.46,3.49,2.05,4.09,0,1,188.4
1,1,349,1.56,2.1,3.85,1.74,3.43,2.37,2.15,4.55,4.82,4.04,3.97,1,1,156.1
1,1,350,3.14,2.56,4.65,4.82,2.91,1.92,2.42,3.08,1.58,2.31,2.26,1,1,108.9
1,1,351,4.59,4.4,4.66,3.59,1.27,4.29,2.53,1.43,1.88,3.64,4.09,1,1,140.2
1,1,352,2.22,3.24,4.07,2.32,2.48,4.17,1.78,3.04,3.6,2.48,4.57,0,0,125.3
1,1,353,1.01,1.26,3.46,2.37,4.95,3.7,4.64,3.72,3.96,2.52,4.27,0,1,184.4
1,1,354,2.1,2.26,3.34,3.82,1.04,2.71,4.8,1.97,3.16,4.83,4.84,0,0,179.7
1,1,355,1.53,4.8,1.16,1.7,1.54,1.76,2.48,2.9,3.99,4.47,1.04,0,1,197.7
1,1,356,2.92,3.82,3.52,4.56,2.62,3.42,4.35,3.05,3.42,4.26,4.42,0,0,156.4
1,1,357,4.2,3.22,3.75,3.78,4.91,3.02,3.9,1.95,1.42,4.19,3.54,1,0,121.0
1,1,358,4.15,4.6,2.54,4.55,3.53,4.94,4.33,4.48,3.12,4.04,3.14,1,1,197.6
1,1,359,1.43,3.14,3.06,2.09,2.46,2.35,3.73,3.43,2.19,2.82,3.37,1,0,165.0
1,1,360,1.94,3.0,3.61,4.94,3.87,2.04,2.96,2.0,1.46,1.07,4.18,0,1,109.8
1,1,361,2.07,3.18,4.26,2.08,4.94,2.69,4.72,1.25,2.79,1.04,3.13,1,1,140.5
1,1,362,2.67,3.89,3.59,2.81,3.27,3.22,4.5,4.58,1.57,4.71,1.74,1,1,112.6
1,1,363,1.27,2.04,1.09,1.15,3.18,1.06,4.79,4.16,2.9,2.05,2.08,0,0,198.2
1,1,364,3.05,4.21,2.84,1.68,3.33,3.58,1.88,1.08,1.8,1.8,1.95,1,1,167.0
1,1,365,3.74,1.45,1.45,3.26,4.74,3.5,3.95,1.21,1.8,1.31,2.52,1,1,185.7
1,1,366,2.72,2.15,2.6,1.18,1.63,4.78,1.87,2.36,4.25,4.08,2.07,1,0,194.4
1,1,367,4.96,4.79,4.6,1.52,1.7,1.02,3.37,1.88,2.91,1.65,1.71,0,0,123.9
1,1,368,3.1,3.67,3.41,4.15,2.71,2.98,1.61,1.4,2.64,2.82,3.07,1,1,186.5
1,1,369,4.88,1.8,3.0,4.29,4.21,2.81,3.77,3.72,3.31,4.25,4.15,1,1,159.3
1,1,370,4.3,1.1,3.2,2.14,2.26,2.73,4.6,2.96,2.16,4.27,4.13,1,1,106.0
1,1,371,2.49,1.92,3.27,1.12,3.1,2.43,2.11,1.7,3.31,2.91,2.85,1,1,176.2
1,1,372,4.08,4.73,1.23,4.07,4.18,3.63,3.39,4.2,4.58,1.04,4.34,0,1,128.7
1,1,373,4.56,1.23,2.54,3.14,2.83,2.72,2.62,4.82,4.13,1.69,4.34,1,0,105.2
1,1,374,3.14,4.1,3.52,3.62,1.9,1.93,3.44,4.65,4.22,2.16,3.02,1,1,175.6
1,2,1,2.32,4.26,4.54,4.03,4.73,2.72,1.31,2.86,3.5,1.3,3.77,0,1,139.5
1,2,2,1.28,2.69,4.88,4.25,1.2,4.09,4.39,4.61,4.38,3.08,4.36,1,1,167.4
1,2,3,1.27,2.4,3.28,2.32,1.36,4.73,2.44,1.42,4.41,1.93,2.35,0,0,129.2
1,2,4,2.66,4.27,4.37,1.54,4.6,4.02,4.27,1.68,4.83,3.4,3.49,0,0,187.2
1,2,5,4.58,3.02,4.07,2.43,4.3,2.59,4.16,3.47,3.92,3.6,1.54,1,1,102.3
1,2,6,4.69,4.82,1.51,1.76,3.76,3.8,1.27,4.27,5.0,4.45,2.51,0,1,107.9
1,2,7,1.11,2.46,3.88,3.04,2.53,4.56,3.71,1.65,1.17,1.72,2.98,1,1,103.6
1,2,8,4.73,4.79,2.35,4.57,1.47,4.17,3.1,3.41,2.23,1.51,2.21,0,1,175.9
1,2,9,1.62,3.72,2.39,2.96,4.32,4.52,4.27,1.26,1.94,1.76,2.22,1,0,125.0
1,2,10,1.11,4.25,2.37,2.05,2.48,1.82,1.33,4.81,1.65,2.29,3.37,1,0,182.6
1,2,11,4.11,3.9,4.75,3.28,3.53,2.58,4.62,3.3,3.42,1.82,3.7,0,0,109.2
1,2,12,1.01,3.01,3.85,2.38,2.88,4.19,3.98,4.38,1.06,4.47,1.19,0,0,114.9
1,2,13,3.82,5.0,2.88,3.35,2.84,1.13,3.85,2.48,2.55,1.35,2.82,0,0,184.0
1,2,14,2.54,2.62,4.07,2.21,2.96,2.14,2.15,4.97,1.02,2.74,1.45,1,1,167.7
1,2,15,1.09,1.76,2.5,3.06,4.0,4.04,1.11,3.95,3.01,4.38,2.69,0,1,131.0
1,2,16,1.45,3.45,2.46,4.03,3.74,3.13,4.76,2.86,4.56,3.11,3.76,0,0,140.7
1,2,17,2.56,3.06,1.05,3.18,4.74,2.62,4.92,2.16,3.69,3.98,1.46,1,0,181.1
1,2,18,2.14,2.79,4.15,1.01,2.89,1.44,2.66,1.74,1.04,3.24,4.05,1,1,108.1
1,2,19,1.4,4.04,2.23,2.18,1.06,1.0,3.96,3.24,1.93,2.36,1.66,1,1,163.0
1,2,20,3.3,4.15,4.43,2.19,2.43,4.62,1.81,4.09,3.97,3.59,3.39,0,0,126.5
1,2,21,4.49,2.21,4.15,1.15,2.66,4.54,1.54,3.2,3.69,2.3,1.87,1,0,136.2
1,2,22,1.07,3.31,2.66,4.44,4.66,2.94,3.82,1.14,3.34,1.17,2.44,1,0,191.3
1,2,23,3.1,2.14,3.37,2.49,3.43,2.66,4.68,4.2,3.4,1.84,4.7,0,1,158.1
1,2,24,4.29,3.8,1.76,3.86,4.33,3.08,4.48,3.36,2.81,4.26,2.54,1,1,149.0
1,2,25,2.76,3.55,4.08,1.89,4.82,3.28,2.5,2.92,1.17,4.25,1.89,1,1,156.1
1,2,26,1.2,4.74,4.99,3.26,4.77,3.72,1.82,4.02,4.2,2.37,3.98,1,1,183.1
1,2,27,3.84,3.45,3.74,2.09,2.06,1.93,3.48,2.84,3.55,1.31,1.77,0,0,120.3
1,2,28,4.36,2.61,4.6,2.3,2.21,4.9,2.8,1.7,2.43,1.96,4.21,0,1,187.9
1,2,29,1.06,3.39,4.94,4.68,4.11,4.39,4.96,1.42,4.07,1.8,1.0,1,0,166.5
1,2,30,1.56,1.02,4.28,4.86,2.68,2.55,4.3,2.63,2.03,1.63,2.85,1,1,193.9
1,2,31,1.88,2.65,4.22,3.45,2.79,4.14,2.88,3.36,3.62,4.98,4.78,1,0,161.5
1,2,32,3.71,3.09,4.05,1.54,4.1,2.49,2.47,2.47,2.52,1.93,1.56,1,0,160.6
1,2,33,3.63,2.89,3.18,4.54,4.03,4.22,4.36,3.01,1.15,4.92,4.29,1,1,103.8
1,2,34,4.01,4.33,3.01,2.27,1.91,3.85,3.05,2.12,2.4,3.52,2.91,0,1,109.9
1,2,35,3.99,1.12,1.99,4.93,1.29,3.11,2.0,1.64,2.99,3.22,2.33,0,0,114.5
1,2,36,1.15,2.0,3.03,3.05,1.92,1.22,3.37,4.77,1.65,1.54,3.49,1,0,160.5
1,2,37,1.76,1.13,2.46,1.64,2.28,4.6,3.9,4.61,2.12,2.21,2.27,0,1,199.1
1,2,38,4.97,1.55,2.87,3.51,3.66,4.12,3.74,1.59,3.06,4.74,1.65,0,1,120.2
1,2,39,1.04,1.9,1.04,2.31,3.7,4.18,1.06,4.0,3.14,3.56,2.33,0,0,187.7
1,2,40,2.81,3.9,1.7,3.85,2.38,4.18,1.56,3.77,2.39,2.17,3.74,1,1,145.5
1,2,41,3.3,4.82,2.4,1.32,3.88,4.24,2.84,1.06,2.32,2.68,2.94,1,1,109.1
1,2,42,4.93,3.94,3.48,1.82,4.91,3.6,2.29,3.66,4.67,1.45,3.97,0,0,149.1
1,2,43,2.33,3.04,3.44,1.42,3.35,2.33,2.0,3.38,1.58,1.01,1.77,0,1,190.1
1,2,44,3.13,4.26,2.81,3.65,1.46,4.3,4.67,2.91,2.61,3.89,3.24,0,1,194.3
1,2,45,2.18,3.14,1.9,4.21,3.85,2.16,2.53,2.89,1.27,4.14,3.86,1,0,199.3
1,2,46,1.59,4.77,3.79,2.4,4.14,1.08,2.4,2.06,2.95,1.79,2.1,1,1,169.9
1,2,47,2.38,2.4,3.05,1.33,1.05,4.0,4.77,1.18,2.62,4.16,3.66,1,0,199.4
1,2,48,3.11,4.78,2.53,3.44,1.41,1.0,4.88,2.4,1.24,3.79,4.15,0,0,133.3
1,2,49,3.98,4.53,1.17,2.7,2.62,2.4,2.57,3.9,1.91,1.97,2.54,0,0,187.9
1,2,50,1.87,1.15,1.76,4.26,2.53,2.2,4.79,1.82,2.59,3.9,3.75,0,0,186.8
1,2,51,3.59,3.44,4.2,1.53,1.39,2.73,1.37,2.95,4.22,1.3,4.26,1,1,135.5
1,2,52,1.77,2.16,3.53,1.21,2.99,3.25,3.73,2.56,2.63,1.49,2.62,1,1,122.4
1,2,53,3.95,3.97,3.16,3.62,2.33,2.18,2.2,1.19,4.55,1.45,1.36,0,0,195.8
1,2,54,1.54,1.52,2.95,2.74,2.65,4.53,2.93,1.35,1.05,1.38,3.39,1,0,116.1
1,2,55,3.51,2.23,2.42,1.58,1.92,4.76,4.05,4.44,1.08,4.65,1.63,1,0,143.6
1,2,56,2.23,4.95,1.42,3.55,2.52,2.01,4.59,4.6,3.92,4.38,4.78,0,1,109.8
1,2,57,2.23,4.09,3.8,1.09,4.68,4.39,2.98,4.92,3.44,3.75,1.69,1,1,152.2
1,2,58,4.57,1.93,4.13,4.41,3.15,4.75,2.48,2.84,2.68,2.37,3.69,0,0,169.2
1,2,59,1.67,1.87,3.65,2.03,4.3,4.02,2.74,2.4,2.32,4.43,3.13,1,1,180.4
1,2,60,2.81,2.3,4.33,4.24,1.75,1.03,1.93,2.97,3.93,3.63,3.94,0,0,108.0
1,2,61,3.55,3.18,1.5,1.62,3.99,2.73,3.21,4.53,1.83,2.41,1.69,1,1,186.6
1,2,62,4.76,1.52,4.52,2.24,4.32,1.74,4.73,2.03,1.91,4.74,3.9,1,1,185.5
1,2,63,3.94,2.19,2.59,3.05,2.47,1.65,1.93,4.25,3.76,4.57,3.93,0,1,142.7
1,2,64,3.63,1.27,2.49,4.56,2.26,1.78,3.58,4.73,3.8,4.96,3.5,1,1,137.5
1,2,65,3.68,2.31,2.09,3.14,2.44,2.8,3.17,4.67,2.15,2.41,1.36,0,0,179.5
1,2,66,2.49,1.46,2.48,4.07,1.28,2.63,4.66,3.01,3.47,3.94,3.11,1,0,188.1
1,2,67,2.55,3.06,4.54,3.8,2.45,3.45,2.61,2.62,4.19,4.74,3.83,0,0,109.2
1,2,68,2.15,1.05,1.0,4.1,4.53,1.05,3.76,4.12,1.86,2.96,3.07,1,1,161.1
1,2,69,2.09,4.41,3.82,3.02,3.24,4.87,4.6,4.21,4.29,4.39,1.04,1,1,190.7
1,2,70,4.71,1.7,4.71,3.59,1.08,1.57,4.8,2.49,3.16,1.12,1.67,0,0,133.3
1,2,71,4.96,4.25,4.19,3.93,3.2,2.63,2.98,3.83,2.58,1.73,2.03,1,0,103.2
1,2,72,3.28,2.98,1.19,3.94,4.01,4.32,3.07,1.65,4.05,2.93,1.86,0,1,121.9
1,2,73,2.49,1.45,1.99,3.86,3.65,3.39,2.05,4.67,1.02,4.32,3.03,1,0,166.1
1,2,74,2.35,2.35,1.98,2.87,4.99,2.15,4.17,1.25,4.89,4.07,1.97,1,0,139.1
1,2,75,4.95,2.58,1.12,1.42,3.81,2.85,3.48,1.22,1.01,4.99,1.04,0,0,180.9
1,2,76,2.73,2.1,2.54,1.56,1.2,1.69,3.94,3.7,1.6,1.77,1.8,0,0,114.7
1,2,77,4.07,2.19,1.96,1.32,4.29,4.72,2.5,3.09,4.1,1.05,4.16,1,0,111.0
1,2,78,4.36,4.88,4.36,3.26,3.89,3.9,3.11,4.86,3.94,3.78,2.76,1,0,141.7
1,2,79,2.39,2.65,4.14,4.14,1.98,3.73,4.03,1.81,4.57,2.28,3.7,0,1,179.5
1,2,80,3.92,1.97,1.6,3.67,3.61,4.71,2.3,3.88,1.25,1.74,3.74,1,0,178.0
1,2,81,2.36,3.4,2.45,2.9,4.41,3.53,2.1,3.63,3.13,4.26,4.61,0,0,157.8
1,2,82,1.86,3.69,1.44,4.71,3.04,2.72,3.02,1.89,1.14,1.57,4.38,1,0,197.1
1,2,83,2.38,1.11,4.17,4.2,1.81,4.05,2.0,3.47,2.39,2.01,3.66,0,1,104.2
1,2,84,4.56,2.59,1.63,4.71,2.02,1.06,3.66,3.01,2.51,2.77,1.8,1,1,126.3
1,2,85,4.98,1.82,1.85,2.25,1.22,3.75,1.08,4.45,2.96,2.91,1.17,1,1,102.4
1,2,86,4.22,1.9,3.18,1.91,2.76,2.93,3.13,1.82,1.97,2.3,4.36,0,0,147.6
1,2,87,2.46,4.78,3.48,1.91,2.95,3.21,4.26,3.39,2.34,4.76,4.03,0,1,187.2
1,2,88,3.86,2.16,4.01,4.42,1.6,3.2,2.8,3.41,1.8,3.2,4.61,0,1,125.4
1,2,89,2.01,2.97,3.04,1.56,2.93,4.58,4.04,1.41,2.34,3.03,1.31,1,1,136.9
1,2,90,3.18,1.1,3.05,4.94,4.65,4.83,3.71,3.55,4.67,4.69,3.63,0,0,129.0
1,2,91,3.25,3.39,4.9,1.49,4.6,2.45,2.63,3.55,4.33,2.71,1.35,1,0,196.3
1,2,92,2.25,3.24,4.49,3.66,2.83,2.76,1.09,3.06,4.69,2.23,3.14,0,0,144.1
1,2,93,3.77,3.48,3.37,2.86,3.75,1.95,1.18,1.07,3.22,3.62,2.0,0,0,146.2
1,2,94,2.05,4.05,2.55,4.17,4.45,4.13,4.86,2.82,2.01,3.21,2.72,1,1,112.4
1,2,95,1.34,3.55,1.67,3.32,1.71,2.98,3.64,4.73,4.27,2.37,1.25,0,0,173.7
1,2,96,2.79,3.98,1.09,1.52,3.54,4.2,3.15,4.61,4.64,2.71,4.03,1,1,111.2
1,2,97,4.63,1.92,3.29,2.03,2.26,4.03,2.26,2.6,1.76,1.56,3.61,1,0,175.1
1,2,98,2.92,2.84,1.65,3.44,1.87,3.44,3.0,4.97,4.22,1.85,3.21,1,0,174.6
1,2,99,4.19,4.72,1.43,3.66,4.79,1.81,1.34,1.08,1.71,3.84,4.37,1,1,156.0
1,2,100,3.14,4.55,1.88,1.7,4.19,2.28,3.96,1.23,4.35,3.93,2.23,0,1,166.1
1,2,101,2.17,1.88,2.82,1.36,4.34,2.24,1.02,1.76,3.94,3.52,2.35,0,1,143.0
1,2,102,4.43,2.41,4.07,2.98,2.14,2.73,4.66,1.4,2.02,3.41,3.98,1,1,145.9
1,2,103,4.45,3.09,2.94,3.11,2.51,4.79,3.06,2.25,2.75,4.68,1.57,1,1,136.1
1,2,104,3.61,2.21,2.54,1.9,1.34,2.98,4.02,4.31,3.62,2.35,2.07,0,1,191.9
1,2,105,4.95,1.97,4.11,3.84,3.18,2.84,2.53,4.9,1.9,3.08,1.62,0,1,172.7
